loan_id,region,loan_type,credit_score,loan_balance,debt_ratio,num_delinquencies,years_since_orig,default_prob,default_flag
L001876,東京,住宅ローン,463,21410683,0.637,3,5.0,0.986084,0
L001877,札幌,カードローン,478,37713660,0.255,3,2.0,0.920483,1
L001878,福岡,事業資金,713,46455467,0.499,1,2.0,0.228821,0
L001879,東京,マイカーローン,706,1345635,0.25,1,2.0,0.216671,0
L001880,大阪,カードローン,488,17633062,0.676,1,5.0,0.9999,0
L001881,札幌,住宅ローン,373,28622792,0.133,3,7.0,0.998154,1
L001882,福岡,カードローン,354,7457537,0.384,0,1.0,0.902477,1
L001883,福岡,事業資金,455,17318332,0.293,1,1.5,0.869254,1
L001884,福岡,カードローン,452,20516308,0.27,4,3.0,0.968896,1
L001885,東京,マイカーローン,600,27020596,0.714,4,0.5,0.214975,0
L001886,名古屋,住宅ローン,639,48949786,0.064,0,3.0,0.593201,0
L001887,名古屋,住宅ローン,508,28602713,0.281,1,2.0,0.870206,1
L001888,大阪,住宅ローン,808,14825457,0.147,2,2.0,0.063727,0
L001889,東京,カードローン,848,9552189,0.155,4,3.0,0.103553,0
L001890,福岡,住宅ローン,549,1157326,0.305,0,2.0,0.736872,1
L001891,札幌,マイカーローン,607,29937206,0.465,3,1.0,0.317631,0
L001892,札幌,住宅ローン,453,11790613,0.26,1,3.0,0.997198,0
L001893,札幌,マイカーローン,821,13310604,0.244,4,5.0,0.176166,1
L001894,大阪,マイカーローン,738,29223730,0.438,1,7.0,0.437611,0
L001895,東京,住宅ローン,615,18399681,0.075,3,1.5,0.430391,0
L001896,名古屋,住宅ローン,444,21323331,0.615,0,3.0,0.978661,1
L001897,大阪,住宅ローン,690,13916847,0.369,3,5.0,0.532379,0
L001898,札幌,マイカーローン,751,18429275,0.721,0,2.0,0.150268,0
L001899,札幌,住宅ローン,548,6685073,0.054,2,7.0,0.9856,0
L001900,福岡,カードローン,678,43651158,0.21,3,5.0,0.603445,0
L001901,札幌,マイカーローン,353,15425776,0.131,3,1.0,0.887643,0
L001902,東京,マイカーローン,738,21234936,0.073,4,3.0,0.245605,0
L001903,福岡,マイカーローン,301,45142543,0.14,3,2.0,0.9999,1
L001904,名古屋,カードローン,657,22468299,0.492,2,1.5,0.275122,0
L001905,大阪,住宅ローン,355,31753832,0.941,3,1.0,0.904574,1
L001906,福岡,カードローン,357,3256253,0.177,0,2.0,0.9999,1
L001907,福岡,カードローン,444,22572445,0.446,0,7.0,0.9999,1
L001908,大阪,カードローン,775,47743598,0.613,2,5.0,0.26184,0
L001909,福岡,カードローン,439,12017461,0.576,0,1.0,0.820104,1
L001910,名古屋,住宅ローン,438,28715789,0.695,0,5.0,0.962764,1
L001911,名古屋,住宅ローン,331,31242317,0.407,1,1.5,0.968582,1
L001912,名古屋,カードローン,714,24886332,0.707,3,5.0,0.459501,0
L001913,福岡,住宅ローン,771,15401293,0.561,2,7.0,0.353976,0
L001914,大阪,住宅ローン,648,9055312,0.926,4,2.0,0.398827,1
L001915,東京,カードローン,813,47780922,0.591,0,3.0,0.089465,0
L001916,東京,カードローン,339,31502216,0.212,4,2.0,0.992925,1
L001917,名古屋,マイカーローン,829,25651457,0.25,2,2.0,0.036703,0
L001918,東京,住宅ローン,776,100802,0.646,1,2.0,0.097246,0
L001919,名古屋,カードローン,301,19096355,0.212,0,2.0,0.969252,1
L001920,東京,カードローン,799,33903496,0.779,0,2.0,0.05933,0
L001921,東京,住宅ローン,498,12582647,0.496,0,1.0,0.656913,0
L001922,福岡,カードローン,583,3403415,0.524,1,3.0,0.796413,0
L001923,札幌,住宅ローン,638,48763076,0.868,0,7.0,0.855966,1
L001924,札幌,カードローン,396,48577209,0.912,0,1.0,0.866803,1
L001925,名古屋,カードローン,847,40789371,0.697,2,2.0,0.073286,0
L001926,東京,住宅ローン,434,24887330,0.687,0,1.5,0.891786,0
L001927,東京,住宅ローン,631,17566846,0.282,1,5.0,0.771367,1
L001928,名古屋,マイカーローン,767,37136226,0.727,3,2.0,0.120883,0
L001929,札幌,カードローン,704,32208186,0.227,3,0.5,0.06095,0
L001930,福岡,住宅ローン,517,24125000,0.644,1,2.0,0.846986,0
L001931,大阪,住宅ローン,664,4259795,0.748,2,2.0,0.344219,0
L001932,福岡,マイカーローン,665,660872,0.8,0,1.0,0.213133,0
L001933,東京,カードローン,597,39353929,0.05,1,1.0,0.358951,0
L001934,東京,住宅ローン,349,19287504,0.664,4,1.0,0.942043,1
L001935,東京,カードローン,777,23403085,0.152,3,5.0,0.247102,0
L001936,名古屋,事業資金,804,17876066,0.473,3,1.0,0.023415,1
L001937,東京,カードローン,822,21627431,0.113,1,2.0,0.073513,0
L001938,福岡,住宅ローン,395,7130519,0.267,2,2.0,0.99043,1
L001939,東京,事業資金,784,31604037,0.68,0,7.0,0.299281,0
L001940,大阪,カードローン,526,37887742,0.731,4,3.0,0.90317,0
L001941,東京,カードローン,719,31224378,0.538,2,2.0,0.180762,0
L001942,大阪,住宅ローン,666,25126389,0.236,4,7.0,0.762875,0
L001943,大阪,カードローン,462,13719255,0.077,2,1.5,0.866324,1
L001944,東京,カードローン,668,36770788,0.56,1,0.5,0.095453,1
L001945,札幌,カードローン,755,43263449,0.273,4,1.5,0.103136,0
L001946,大阪,住宅ローン,574,8060861,0.37,3,2.0,0.664226,0
L001947,福岡,マイカーローン,490,33470848,0.458,0,7.0,0.984705,1
L001948,福岡,事業資金,487,33748852,0.416,0,2.0,0.916535,1
L001949,名古屋,カードローン,526,12135228,0.189,2,3.0,0.938853,0
L001950,札幌,事業資金,381,43957646,0.353,4,2.0,0.9999,1
L001951,大阪,住宅ローン,530,10573128,0.741,1,3.0,0.92592,1
L001952,名古屋,カードローン,332,2684598,0.098,1,2.0,0.9999,1
L001953,東京,住宅ローン,489,36150970,0.171,3,1.5,0.866932,0
L001954,大阪,カードローン,755,6936814,0.404,3,2.0,0.148015,0
L001955,東京,カードローン,428,47885686,0.071,1,2.0,0.959717,1
L001956,東京,カードローン,792,43523788,0.938,0,0.5,0.001201,0
L001957,福岡,カードローン,745,12420126,0.713,2,7.0,0.456218,0
L001958,大阪,カードローン,359,32657928,0.097,3,7.0,0.998396,1
L001959,大阪,住宅ローン,359,8992295,0.287,3,1.0,0.90744,1
L001960,名古屋,住宅ローン,619,10262107,0.132,1,7.0,0.918067,1
L001961,札幌,住宅ローン,711,41692398,0.724,0,5.0,0.451126,0
L001962,大阪,カードローン,508,40856769,0.892,2,5.0,0.981542,1
L001963,東京,事業資金,550,10232665,0.208,2,3.0,0.860676,1
L001964,福岡,住宅ローン,465,5608810,0.301,1,3.0,0.974249,1
L001965,東京,カードローン,814,7889895,0.834,4,3.0,0.115404,0
L001966,福岡,カードローン,615,33127558,0.813,2,1.5,0.408471,0
L001967,札幌,カードローン,435,5981422,0.395,3,7.0,0.9999,1
L001968,東京,住宅ローン,727,47981229,0.124,4,5.0,0.401262,0
L001969,東京,カードローン,301,39647769,0.27,3,0.5,0.769199,1
L001970,東京,住宅ローン,656,2686883,0.648,0,7.0,0.826367,0
L001971,東京,カードローン,583,8811528,0.788,4,3.0,0.793402,0
L001972,大阪,マイカーローン,729,37913786,0.213,1,5.0,0.385451,0
L001973,東京,住宅ローン,569,856845,0.893,1,5.0,0.94876,0
L001974,福岡,事業資金,716,25961099,0.253,1,1.5,0.147063,1
L001975,東京,カードローン,614,3707077,0.097,1,1.0,0.32189,1
L001976,福岡,カードローン,696,10841338,0.73,4,2.0,0.261535,0
L001977,名古屋,カードローン,693,32348465,0.933,2,3.0,0.377403,0
L001978,大阪,マイカーローン,615,37187293,0.129,1,1.5,0.409336,1
L001979,札幌,カードローン,799,17237664,0.501,4,2.0,0.082068,0
L001980,札幌,事業資金,696,14493108,0.335,2,1.0,0.132485,0
L001981,札幌,カードローン,436,20701311,0.427,0,5.0,0.996025,1
L001982,大阪,カードローン,777,27946052,0.512,1,7.0,0.329192,0
L001983,名古屋,事業資金,446,33781759,0.073,3,0.5,0.505363,1
L001984,大阪,カードローン,502,722464,0.513,4,2.0,0.877681,1
L001985,東京,住宅ローン,631,25068957,0.527,0,2.0,0.457772,0
L001986,東京,住宅ローン,637,48771198,0.768,3,1.0,0.240098,0
L001987,大阪,カードローン,753,47446361,0.64,2,7.0,0.437857,0
L001988,東京,マイカーローン,328,16348840,0.72,2,1.5,0.9999,1
L001989,東京,住宅ローン,735,11831569,0.211,0,5.0,0.353979,0
L001990,大阪,事業資金,351,39881368,0.159,4,2.0,0.980714,1
L001991,名古屋,住宅ローン,848,46860088,0.809,1,3.0,0.080809,0
L001992,東京,事業資金,541,36642775,0.315,2,1.0,0.517928,0
L001993,大阪,住宅ローン,573,17445560,0.245,2,1.5,0.565748,0
L001994,大阪,マイカーローン,682,18750105,0.532,1,3.0,0.404576,0
L001995,東京,事業資金,656,23842074,0.432,4,1.0,0.214219,0
L001996,名古屋,マイカーローン,793,47031881,0.885,2,2.0,0.082342,0
L001997,札幌,カードローン,731,43595340,0.124,1,7.0,0.500853,0
L001998,大阪,カードローン,361,47839266,0.816,3,3.0,0.996133,1
L001999,札幌,住宅ローン,657,39564863,0.244,4,1.0,0.200176,0
L002000,大阪,カードローン,685,9264925,0.202,4,0.5,0.084431,0
L002001,大阪,住宅ローン,468,25602993,0.492,1,2.0,0.923183,1
L002002,名古屋,住宅ローン,682,30582224,0.357,3,7.0,0.688449,0
L002003,大阪,事業資金,792,35477451,0.233,3,7.0,0.281058,0
L002004,札幌,カードローン,793,43851328,0.692,3,1.5,0.053053,0
L002005,東京,住宅ローン,654,12140966,0.244,2,2.0,0.390493,0
L002006,福岡,事業資金,625,31207962,0.194,1,5.0,0.805815,1
L002007,名古屋,住宅ローン,713,25372026,0.138,3,7.0,0.570189,0
L002008,東京,カードローン,662,17723409,0.261,4,1.5,0.300467,0
L002009,東京,事業資金,482,22329439,0.073,2,2.0,0.910633,1
L002010,大阪,事業資金,321,39046993,0.578,2,2.0,0.997805,1
L002011,大阪,住宅ローン,402,27482139,0.534,1,7.0,0.9999,0
L002012,福岡,カードローン,466,33721797,0.899,0,2.0,0.944174,1
L002013,名古屋,カードローン,385,20033089,0.609,0,2.0,0.994489,1
L002014,東京,事業資金,675,34538437,0.656,1,2.0,0.327624,0
L002015,大阪,事業資金,498,13352737,0.537,1,1.5,0.797704,0
L002016,福岡,カードローン,677,20662089,0.44,0,2.0,0.307335,0
L002017,札幌,カードローン,708,8876122,0.483,3,5.0,0.456453,0
L002018,福岡,カードローン,501,35651517,0.81,0,2.0,0.863961,1
L002019,札幌,事業資金,589,41518202,0.421,1,1.0,0.370833,0
L002020,東京,カードローン,518,43114206,0.394,4,1.0,0.613942,1
L002021,東京,事業資金,355,15113658,0.517,4,3.0,0.987402,1
L002022,福岡,事業資金,492,40108662,0.834,1,2.0,0.896975,1
L002023,名古屋,カードローン,705,29330459,0.521,4,3.0,0.337705,0
L002024,福岡,事業資金,645,42300550,0.691,1,1.0,0.238989,0
L002025,大阪,住宅ローン,593,22518553,0.793,0,2.0,0.616622,0
L002026,福岡,カードローン,820,43089118,0.946,3,7.0,0.190727,0
L002027,福岡,住宅ローン,677,28334781,0.435,4,0.5,0.111347,0
L002028,東京,住宅ローン,712,26890395,0.288,2,5.0,0.445893,1
L002029,大阪,マイカーローン,432,42120335,0.189,3,5.0,0.996217,1
L002030,福岡,マイカーローン,510,6405976,0.905,4,2.0,0.865314,0
L002031,大阪,カードローン,682,29236006,0.823,1,5.0,0.579931,0
L002032,大阪,カードローン,624,33718378,0.764,3,3.0,0.616052,0
L002033,東京,カードローン,364,9733010,0.936,2,1.0,0.876698,1
L002034,大阪,事業資金,551,31509759,0.472,3,2.0,0.743703,0
L002035,東京,事業資金,444,45784572,0.584,1,1.0,0.812067,1
L002036,東京,マイカーローン,839,39211944,0.669,3,1.0,0.045232,0
L002037,福岡,カードローン,814,17611957,0.948,3,1.5,0.020306,1
L002038,札幌,住宅ローン,723,46343280,0.63,2,3.0,0.283252,0
L002039,東京,カードローン,679,42862313,0.439,4,2.0,0.310178,0
L002040,大阪,カードローン,346,8023375,0.741,0,1.5,0.963408,1
L002041,福岡,カードローン,624,28127267,0.388,0,2.0,0.470821,0
L002042,東京,住宅ローン,654,45431892,0.067,3,1.0,0.204234,0
L002043,大阪,マイカーローン,786,40514755,0.861,4,1.0,0.03601,0
L002044,名古屋,事業資金,742,27459192,0.055,4,2.0,0.151354,0
L002045,東京,住宅ローン,733,18096600,0.591,3,0.5,0.033664,0
L002046,名古屋,事業資金,642,48035297,0.296,0,3.0,0.574865,1
L002047,大阪,事業資金,510,37512164,0.248,4,3.0,0.935507,0
L002048,福岡,住宅ローン,742,6379617,0.484,3,3.0,0.220077,0
L002049,福岡,マイカーローン,655,4177260,0.135,3,5.0,0.66671,0
L002050,大阪,事業資金,843,5197604,0.89,3,1.5,0.034744,0
L002051,大阪,住宅ローン,477,4342429,0.233,1,5.0,0.987455,0
L002052,名古屋,事業資金,720,46296238,0.767,1,2.0,0.177763,0
L002053,大阪,住宅ローン,497,16859979,0.188,4,2.0,0.870624,0
L002054,大阪,カードローン,533,26209887,0.314,1,5.0,0.979346,1
L002055,福岡,事業資金,725,38703737,0.835,4,3.0,0.27902,0
L002056,福岡,カードローン,773,31669706,0.134,2,5.0,0.28175,0
L002057,大阪,住宅ローン,629,26672340,0.239,0,3.0,0.653114,0
L002058,大阪,事業資金,702,41576943,0.828,4,2.0,0.239839,0
L002059,大阪,マイカーローン,482,39392807,0.334,2,2.0,0.889832,1
L002060,札幌,カードローン,837,46873809,0.286,1,2.0,0.053479,0
L002061,福岡,事業資金,518,17414191,0.058,1,1.0,0.586224,1
L002062,東京,マイカーローン,701,19677139,0.359,1,3.0,0.344817,1
L002063,名古屋,住宅ローン,655,22009333,0.643,0,3.0,0.522514,1
L002064,名古屋,住宅ローン,548,45158356,0.499,1,2.0,0.758121,0
L002065,福岡,事業資金,717,40496304,0.299,0,7.0,0.562283,0
L002066,東京,事業資金,459,49693523,0.4,2,2.0,0.939772,1
L002067,東京,事業資金,453,48707278,0.711,4,1.0,0.75677,1
L002068,名古屋,住宅ローン,468,21706676,0.304,2,7.0,0.983462,1
L002069,大阪,住宅ローン,763,22305438,0.648,4,5.0,0.267752,0
L002070,札幌,カードローン,767,21033516,0.097,1,3.0,0.184727,0
L002071,大阪,事業資金,479,24315773,0.112,2,3.0,0.969694,1
L002072,東京,事業資金,493,31648592,0.581,3,2.0,0.900475,1
L002073,大阪,住宅ローン,446,4493837,0.533,2,3.0,0.982318,1
L002074,名古屋,事業資金,769,34996401,0.904,4,5.0,0.264276,0
L002075,札幌,カードローン,388,13789928,0.787,2,1.5,0.964821,1
L002076,福岡,住宅ローン,400,34104881,0.228,2,1.0,0.865917,1
L002077,東京,カードローン,734,47229971,0.939,4,5.0,0.363208,0
L002078,大阪,住宅ローン,371,30326355,0.166,1,3.0,0.983928,1
L002079,東京,カードローン,523,13763857,0.941,4,1.5,0.734796,0
L002080,東京,事業資金,483,42135551,0.682,0,3.0,0.940766,0
L002081,札幌,カードローン,646,43403760,0.059,3,3.0,0.557675,0
L002082,東京,カードローン,836,29112334,0.771,0,1.5,0.044923,0
L002083,東京,事業資金,649,19041472,0.213,2,2.0,0.399644,0
L002084,名古屋,住宅ローン,450,4845547,0.936,0,1.0,0.789916,1
L002085,大阪,住宅ローン,506,11959203,0.365,3,3.0,0.948667,1
L002086,東京,カードローン,751,39732393,0.205,1,3.0,0.223493,0
L002087,大阪,事業資金,708,38378698,0.872,1,3.0,0.332621,0
L002088,東京,マイカーローン,497,944587,0.432,3,1.5,0.796882,0
L002089,大阪,マイカーローン,511,8506067,0.48,3,2.0,0.842562,1
L002090,大阪,カードローン,301,20042951,0.81,2,2.0,0.9999,1
L002091,大阪,マイカーローン,319,20409116,0.166,2,2.0,0.993811,1
L002092,福岡,マイカーローン,735,45694097,0.858,2,2.0,0.163393,0
L002093,札幌,カードローン,356,49699150,0.102,1,2.0,0.992321,1
L002094,名古屋,住宅ローン,700,40946673,0.2,2,2.0,0.236981,0
L002095,大阪,カードローン,656,9645489,0.1,2,2.0,0.404338,0
L002096,東京,住宅ローン,478,26063274,0.104,4,1.0,0.708707,0
L002097,大阪,カードローン,747,42615168,0.095,0,1.5,0.135584,0
L002098,東京,カードローン,810,48913068,0.265,0,7.0,0.244308,0
L002099,大阪,カードローン,482,36213261,0.368,4,3.0,0.9999,1
L002100,福岡,事業資金,632,49977751,0.838,1,2.0,0.462931,0
L002101,福岡,事業資金,554,48765958,0.523,4,0.5,0.266738,0
L002102,福岡,事業資金,476,20313061,0.545,3,1.0,0.721868,1
L002103,福岡,事業資金,739,5526948,0.366,2,0.5,0.061093,0
L002104,大阪,マイカーローン,615,48324926,0.199,1,1.5,0.402286,1
L002105,東京,カードローン,494,36218542,0.394,4,3.0,0.969179,1
L002106,札幌,カードローン,414,20050632,0.781,3,3.0,0.9999,1
L002107,東京,事業資金,447,29822880,0.11,2,0.5,0.546646,1
L002108,大阪,住宅ローン,775,40658785,0.826,4,3.0,0.18387,1
L002109,東京,カードローン,325,7786445,0.495,1,0.5,0.759527,1
L002110,大阪,事業資金,420,29435429,0.779,3,1.0,0.820534,1
L002111,大阪,マイカーローン,731,34674171,0.174,4,1.0,0.098357,0
L002112,名古屋,住宅ローン,839,2306685,0.896,4,5.0,0.125538,0
L002113,札幌,マイカーローン,745,20910282,0.4,2,1.5,0.132106,0
L002114,札幌,カードローン,678,29882786,0.279,0,5.0,0.602508,0
L002115,札幌,事業資金,636,29911273,0.6,3,3.0,0.57578,1
L002116,東京,マイカーローン,738,38346741,0.759,0,3.0,0.246152,0
L002117,東京,カードローン,587,12381775,0.087,1,3.0,0.781369,0
L002118,福岡,カードローン,505,28336489,0.216,4,3.0,0.921633,1
L002119,札幌,住宅ローン,836,15802026,0.668,1,1.0,0.004703,0
L002120,東京,住宅ローン,445,40213569,0.891,2,2.0,0.96525,1
L002121,札幌,マイカーローン,359,30581408,0.794,1,1.5,0.993823,1
L002122,大阪,事業資金,621,14966700,0.852,2,3.0,0.633391,1
L002123,東京,事業資金,652,44424900,0.738,1,1.0,0.187204,0
L002124,東京,住宅ローン,619,5671134,0.399,4,5.0,0.799224,1
L002125,札幌,マイカーローン,336,44842703,0.763,3,1.0,0.935266,1
L002126,大阪,マイカーローン,621,48109861,0.546,3,2.0,0.483434,0
L002127,東京,事業資金,408,16081789,0.454,4,2.0,0.995586,1
L002128,名古屋,カードローン,720,36891303,0.168,2,7.0,0.540637,0
L002129,福岡,カードローン,848,42114446,0.795,1,5.0,0.100521,0
L002130,大阪,カードローン,303,38557153,0.783,1,0.5,0.781659,1
L002131,東京,マイカーローン,653,15003943,0.709,3,5.0,0.684481,0
L002132,名古屋,住宅ローン,652,11709143,0.324,4,3.0,0.518435,1
L002133,名古屋,カードローン,424,22775105,0.282,4,1.0,0.831943,1
L002134,大阪,マイカーローン,528,48193578,0.405,1,3.0,0.891135,1
L002135,福岡,カードローン,564,27603618,0.572,0,3.0,0.848609,0
L002136,東京,カードローン,348,7102392,0.352,3,2.0,0.9999,1
L002137,大阪,カードローン,535,11848957,0.291,1,5.0,0.972538,1
L002138,大阪,事業資金,382,44088333,0.906,4,1.5,0.935802,1
L002139,東京,カードローン,648,4654241,0.312,4,1.0,0.2227,1
L002140,名古屋,事業資金,428,36672752,0.655,2,7.0,0.994086,1
L002141,福岡,住宅ローン,582,153162,0.236,3,5.0,0.917136,1
L002142,大阪,カードローン,701,46134903,0.607,3,5.0,0.507329,0
L002143,大阪,カードローン,810,11206764,0.437,4,2.0,0.09015,0
L002144,福岡,カードローン,689,45051869,0.702,0,3.0,0.363961,0
L002145,大阪,住宅ローン,811,20618544,0.688,3,1.0,0.016125,1
L002146,福岡,マイカーローン,363,15963952,0.91,0,7.0,0.9999,1
L002147,名古屋,カードローン,415,12947647,0.36,2,2.0,0.986583,1
L002148,東京,住宅ローン,491,46173872,0.867,2,5.0,0.993098,1
L002149,福岡,事業資金,465,33360057,0.483,4,3.0,0.972881,1
L002150,名古屋,住宅ローン,432,24045020,0.313,2,1.5,0.933066,1
L002151,名古屋,住宅ローン,603,29334278,0.124,1,1.0,0.341503,0
L002152,大阪,マイカーローン,647,35009882,0.069,4,3.0,0.532911,0
L002153,東京,マイカーローン,773,40019507,0.694,2,1.0,0.045959,0
L002154,札幌,住宅ローン,336,4867193,0.603,3,2.0,0.994311,1
L002155,大阪,住宅ローン,821,27849927,0.495,0,2.0,0.073428,0
